Wall time,Step,Value
1710859639.5725586,6449,18.0
1710859642.0901184,6499,18.0
1710859644.6005595,6549,18.0
1710859647.2450721,6599,18.0
1710859649.6062536,6649,18.0
1710859651.9743855,6699,18.0
1710859654.1891956,6749,18.0
1710859656.3982754,6799,18.0
1710859658.846996,6849,19.0
1710859661.1147194,6899,19.0
1710859663.473053,6949,19.0
1710859665.7884889,6999,19.0
1710859668.1246772,7049,19.0
1710859670.6988168,7099,19.0
1710859673.0968165,7149,19.0
1710859677.4479609,7159,19.0
1710859679.3499298,7199,20.0
1710859681.4621506,7249,20.0
1710859684.8642561,7299,20.0
1710859687.237265,7349,20.0
1710859689.4607034,7399,20.0
1710859691.7705033,7449,20.0
1710859693.9374003,7499,20.0
1710859696.3192906,7549,21.0
1710859698.7198603,7599,21.0
1710859700.9993846,7649,21.0
1710859703.4667819,7699,21.0
1710859705.894409,7749,21.0
1710859708.1310852,7799,21.0
1710859710.5795116,7849,21.0
1710859712.9642537,7899,22.0
1710859715.286489,7949,22.0
1710859717.4961207,7999,22.0
1710859719.8519604,8049,22.0
1710859722.2205768,8099,22.0
1710859724.5040698,8149,22.0
1710859727.0943432,8199,22.0
1710859729.6149209,8249,23.0
1710859731.8604224,8299,23.0
1710859734.1331842,8349,23.0
1710859736.6567316,8399,23.0
1710859739.1329904,8449,23.0
1710859741.284046,8499,23.0
1710859743.6481702,8549,23.0
1710859746.0866387,8599,24.0
1710859748.7259185,8649,24.0
1710859751.1505203,8699,24.0
1710859753.3806126,8749,24.0
1710859755.6407173,8799,24.0
1710859758.105984,8849,24.0
1710859760.5161881,8899,24.0
1710859762.792816,8949,24.0
1710859766.8492737,8949,24.0
1710859769.382693,8999,25.0
1710859771.6916296,9049,25.0
1710859774.276949,9099,25.0
1710859776.5306423,9149,25.0
1710859778.9109807,9199,25.0
1710859781.445993,9249,25.0
1710859783.6796753,9299,25.0
1710859786.0932279,9349,26.0
1710859788.4786289,9399,26.0
1710859790.8750262,9449,26.0
1710859793.1393256,9499,26.0
1710859795.4797537,9549,26.0
1710859797.7055304,9599,26.0
1710859799.9257283,9649,26.0
1710859802.3391087,9699,27.0
1710859804.9602776,9749,27.0
1710859807.1759157,9799,27.0
1710859809.3576531,9849,27.0
1710859811.8699617,9899,27.0
1710859814.3566697,9949,27.0
1710859816.5797427,9999,27.0
1710859818.921488,10049,28.0
1710859821.2766073,10099,28.0
1710859823.5891802,10149,28.0
1710859825.9571414,10199,28.0
1710859828.5144405,10249,28.0
1710859830.792488,10299,28.0
1710859833.114596,10349,28.0
1710859835.4168186,10399,29.0
1710859837.6653929,10449,29.0
1710859839.943577,10499,29.0
1710859842.2461553,10549,29.0
1710859844.730595,10599,29.0
1710859847.1674538,10649,29.0
1710859849.378691,10699,29.0
1710859855.031786,10739,29.0
1710859855.653334,10749,30.0
1710859857.968734,10799,30.0
1710859860.2305098,10849,30.0
1710859862.511356,10899,30.0
1710859864.7343853,10949,30.0
1710859866.9801545,10999,30.0
1710859869.4364111,11049,30.0
1710859871.7562256,11099,31.0
1710859874.147438,11149,31.0
1710859876.3562908,11199,31.0
1710859878.6400447,11249,31.0
1710859881.2326798,11299,31.0
1710859883.4939036,11349,31.0
1710859885.7122402,11399,31.0
1710859888.038738,11449,31.0
1710859890.462084,11499,32.0
1710859892.7202032,11549,32.0
1710859894.942252,11599,32.0
1710859897.1908276,11649,32.0
1710859899.534101,11699,32.0
1710859901.9570258,11749,32.0
1710859904.2585812,11799,32.0
1710859906.6150293,11849,33.0
1710859909.203509,11899,33.0
1710859911.7366836,11949,33.0
1710859914.2157907,11999,33.0
1710859916.5840373,12049,33.0
1710859918.8705308,12099,33.0
1710859921.1077278,12149,33.0
1710859923.7929802,12199,34.0
1710859926.0751188,12249,34.0
1710859928.475648,12299,34.0
1710859930.7436342,12349,34.0
1710859932.9121737,12399,34.0
1710859935.06318,12449,34.0
1710859937.3343577,12499,34.0
1710859942.8958907,12529,34.0
1710859943.9362383,12549,35.0
1710859946.1982524,12599,35.0
1710859948.4732988,12649,35.0
1710859950.810527,12699,35.0
1710859953.1809902,12749,35.0
1710859955.3639486,12799,35.0
1710859957.66614,12849,35.0
1710859960.0321188,12899,36.0
1710859962.429984,12949,36.0
1710859964.764305,12999,36.0
1710859967.0279582,13049,36.0
1710859969.2409153,13099,36.0
1710859971.497588,13149,36.0
1710859973.7378523,13199,36.0
1710859976.0973117,13249,37.0
1710859978.3365777,13299,37.0
1710859980.59324,13349,37.0
1710859982.7881134,13399,37.0
1710859985.3474288,13449,37.0
1710859987.6995513,13499,37.0
1710859990.065463,13549,37.0
1710859992.459873,13599,37.0
1710859994.810262,13649,38.0
1710859997.0583465,13699,38.0
1710859999.2913423,13749,38.0
1710860002.0635476,13799,38.0
1710860004.2781434,13849,38.0
1710860006.5406969,13899,38.0
1710860008.9038172,13949,38.0
1710860011.390205,13999,39.0
1710860013.704344,14049,39.0
1710860016.0362601,14099,39.0
1710860018.2173018,14149,39.0
1710860020.4580815,14199,39.0
1710860022.7359803,14249,39.0
1710860025.0980103,14299,39.0
1710860029.967066,14319,39.0
1710860031.6533568,14349,40.0
1710860034.1334426,14399,40.0
1710860036.6407719,14449,40.0
1710860039.021137,14499,40.0
1710860041.441559,14549,40.0
1710860043.7914045,14599,40.0
1710860046.301203,14649,40.0
1710860048.945409,14699,41.0
1710860051.203586,14749,41.0
1710860053.4524786,14799,41.0
1710860055.968823,14849,41.0
1710860058.1738322,14899,41.0
1710860060.3890114,14949,41.0
1710860062.8033996,14999,41.0
1710860065.1075675,15049,42.0
1710860067.3782077,15099,42.0
1710860069.6132915,15149,42.0
1710860071.834133,15199,42.0
1710860074.1881695,15249,42.0
1710860076.6031904,15299,42.0
1710860078.8345683,15349,42.0
1710860081.2098355,15399,43.0
1710860083.6432014,15449,43.0
1710860085.9342868,15499,43.0
1710860088.227199,15549,43.0
1710860090.5106375,15599,43.0
1710860092.7824266,15649,43.0
1710860095.0157456,15699,43.0
1710860097.3563457,15749,43.0
1710860099.8751276,15799,44.0
1710860102.0857959,15849,44.0
1710860104.2990842,15899,44.0
1710860106.6392512,15949,44.0
1710860108.9462771,15999,44.0
1710860111.2488673,16049,44.0
1710860113.5931382,16099,44.0
1710860117.951505,16109,44.0
1710860119.8984976,16149,45.0
1710860122.1298113,16199,45.0
1710860124.5022762,16249,45.0
1710860126.7465837,16299,45.0
1710860129.0266225,16349,45.0
1710860131.3738265,16399,45.0
1710860133.751266,16449,45.0
1710860136.0569155,16499,46.0
1710860138.3276649,16549,46.0
1710860140.6931639,16599,46.0
1710860143.0096185,16649,46.0
1710860145.3546772,16699,46.0
1710860147.628775,16749,46.0
1710860149.9369783,16799,46.0
1710860152.3577652,16849,47.0
1710860154.7542164,16899,47.0
1710860157.0579498,16949,47.0
1710860159.3595228,16999,47.0
1710860162.0335727,17049,47.0
1710860164.4004252,17099,47.0
1710860166.6897626,17149,47.0
1710860169.1013765,17199,48.0
1710860171.3154526,17249,48.0
1710860173.495365,17299,48.0
1710860176.0488694,17349,48.0
1710860178.4419265,17399,48.0
1710860180.892321,17449,48.0
1710860182.9851646,17499,48.0
1710860185.3738115,17549,49.0
1710860187.7074442,17599,49.0
1710860190.038474,17649,49.0
1710860192.2857008,17699,49.0
1710860194.6803262,17749,49.0
1710860197.0782254,17799,49.0
1710860199.557612,17849,49.0
1710860201.7411492,17899,49.0
1710860206.2141685,17899,49.0
1710860208.8926127,17949,50.0
1710860211.2696888,17999,50.0
1710860213.5213082,18049,50.0
1710860215.868395,18099,50.0
1710860218.1379807,18149,50.0
1710860220.4294577,18199,50.0
1710860222.747355,18249,50.0
1710860225.1313584,18299,51.0
1710860227.362372,18349,51.0
1710860229.6172152,18399,51.0
1710860231.9355767,18449,51.0
1710860234.2496393,18499,51.0
1710860236.5105917,18549,51.0
1710860238.7220137,18599,51.0
1710860241.1408756,18649,52.0
1710860243.5093663,18699,52.0
1710860245.9063346,18749,52.0
1710860248.2944772,18799,52.0
1710860250.5860808,18849,52.0
1710860252.8340073,18899,52.0
1710860255.2382212,18949,52.0
1710860258.2624795,18999,53.0
1710860260.525889,19049,53.0
1710860262.7898307,19099,53.0
1710860265.141025,19149,53.0
1710860267.6312876,19199,53.0
1710860269.9819186,19249,53.0
1710860272.2798884,19299,53.0
1710860274.5440724,19349,54.0
1710860277.023993,19399,54.0
1710860279.5714672,19449,54.0
1710860281.855304,19499,54.0
1710860284.177356,19549,54.0
1710860286.4370568,19599,54.0
1710860288.7466137,19649,54.0
1710860294.7373421,19689,54.0
1710860295.360716,19699,55.0
1710860297.7049506,19749,55.0
1710860300.0168602,19799,55.0
1710860302.3248618,19849,55.0
1710860304.4499235,19899,55.0
1710860306.697079,19949,55.0
1710860308.9156983,19999,55.0
1710860311.2817283,20049,56.0
1710860313.5368824,20099,56.0
1710860316.0764675,20149,56.0
1710860318.7384706,20199,56.0
1710860321.108329,20249,56.0
1710860323.3758557,20299,56.0
1710860325.643272,20349,56.0
1710860327.8751972,20399,56.0
1710860330.2556174,20449,57.0
1710860332.6059692,20499,57.0
1710860334.9149244,20549,57.0
1710860337.213304,20599,57.0
1710860339.4920382,20649,57.0
1710860342.0443974,20699,57.0
1710860344.2668018,20749,57.0
1710860346.5147433,20799,58.0
1710860348.7635934,20849,58.0
1710860351.0269268,20899,58.0
1710860353.3532634,20949,58.0
1710860355.9424164,20999,58.0
1710860358.3157303,21049,58.0
1710860360.5770206,21099,58.0
1710860362.9952447,21149,59.0
1710860365.411615,21199,59.0
1710860367.721155,21249,59.0
1710860370.0009084,21299,59.0
1710860372.2339973,21349,59.0
1710860374.5528133,21399,59.0
1710860376.7369704,21449,59.0
1710860382.2122526,21479,59.0
1710860383.2654955,21499,60.0
1710860385.5501995,21549,60.0
1710860387.9227648,21599,60.0
1710860390.2737665,21649,60.0
1710860392.5495815,21699,60.0
1710860394.8676007,21749,60.0
1710860397.139592,21799,60.0
1710860399.4888923,21849,61.0
1710860401.7892401,21899,61.0
1710860404.0613995,21949,61.0
1710860406.353868,21999,61.0
1710860408.881374,22049,61.0
1710860411.1842964,22099,61.0
1710860413.4942067,22149,61.0
1710860415.8484733,22199,62.0
1710860418.484004,22249,62.0
1710860420.8135977,22299,62.0
1710860423.1771524,22349,62.0
1710860425.4081154,22399,62.0
1710860427.6235101,22449,62.0
1710860429.975315,22499,62.0
1710860432.3665946,22549,62.0
1710860434.7919352,22599,63.0
1710860437.0050392,22649,63.0
1710860439.2383327,22699,63.0
1710860441.7046843,22749,63.0
1710860443.9645836,22799,63.0
1710860446.236807,22849,63.0
1710860448.5080707,22899,63.0
1710860450.9075544,22949,64.0
1710860453.2036657,22999,64.0
1710860455.514054,23049,64.0
1710860457.808644,23099,64.0
1710860460.0991077,23149,64.0
1710860462.3582,23199,64.0
1710860464.6289892,23249,64.0
1710860469.6275938,23269,64.0
1710860471.1334724,23299,65.0
1710860473.4007936,23349,65.0
1710860475.6691139,23399,65.0
1710860477.9848683,23449,65.0
1710860480.465261,23499,65.0
1710860482.7573025,23549,65.0
1710860485.0315797,23599,65.0
1710860487.6710267,23649,66.0
1710860490.1351547,23699,66.0
1710860492.6814477,23749,66.0
1710860495.0546563,23799,66.0
1710860497.6613927,23849,66.0
1710860499.8984516,23899,66.0
1710860502.2056105,23949,66.0
1710860504.745564,23999,67.0
1710860507.1474605,24049,67.0
1710860509.5343604,24099,67.0
1710860511.8834286,24149,67.0
1710860514.163996,24199,67.0
1710860516.4626923,24249,67.0
1710860518.7475708,24299,67.0
1710860521.0736902,24349,68.0
1710860523.6314456,24399,68.0
1710860526.0586693,24449,68.0
1710860528.297447,24499,68.0
1710860530.608735,24549,68.0
1710860533.3000607,24599,68.0
1710860535.914294,24649,68.0
1710860538.1438522,24699,68.0
1710860540.5339751,24749,69.0
1710860542.806766,24799,69.0
1710860545.164841,24849,69.0
1710860547.4939394,24899,69.0
1710860549.6158347,24949,69.0
1710860552.0571253,24999,69.0
1710860554.3589246,25049,69.0
1710860559.0201552,25059,69.0
1710860561.0717337,25099,70.0
1710860563.415037,25149,70.0
1710860565.8043659,25199,70.0
1710860568.1751647,25249,70.0
1710860570.7439067,25299,70.0
1710860573.1978698,25349,70.0
1710860575.7908444,25399,70.0
1710860578.2371678,25449,71.0
1710860580.5246289,25499,71.0
1710860582.8393543,25549,71.0
1710860585.125193,25599,71.0
1710860587.4695053,25649,71.0
1710860589.7966287,25699,71.0
1710860592.1179514,25749,71.0
1710860594.4800463,25799,72.0
1710860596.862675,25849,72.0
1710860599.1829402,25899,72.0
1710860601.5224266,25949,72.0
1710860603.785342,25999,72.0
1710860606.0408785,26049,72.0
1710860608.2754912,26099,72.0
1710860610.6064315,26149,73.0
1710860612.984705,26199,73.0
1710860615.394864,26249,73.0
1710860617.8241801,26299,73.0
1710860620.188585,26349,73.0
1710860622.590408,26399,73.0
1710860624.8607082,26449,73.0
1710860627.3965285,26499,74.0
1710860629.6895368,26549,74.0
1710860631.9749193,26599,74.0
1710860634.7083418,26649,74.0
1710860637.0021722,26699,74.0
1710860639.3096383,26749,74.0
1710860641.612379,26799,74.0
1710860643.9612525,26849,74.0
1710860648.2979069,26849,74.0
1710860650.7496743,26899,75.0
1710860653.050708,26949,75.0
1710860655.3260849,26999,75.0
1710860657.5962434,27049,75.0
1710860659.9960513,27099,75.0
1710860662.3038745,27149,75.0
1710860664.973364,27199,75.0
1710860667.600945,27249,76.0
1710860669.8211322,27299,76.0
1710860672.0463505,27349,76.0
1710860674.3434238,27399,76.0
1710860676.6200893,27449,76.0
1710860678.9519763,27499,76.0
1710860681.2610657,27549,76.0
1710860683.7248292,27599,77.0
1710860686.221874,27649,77.0
1710860688.7131746,27699,77.0
1710860691.4374576,27749,77.0
1710860693.9709504,27799,77.0
1710860696.5468209,27849,77.0
1710860698.9934843,27899,77.0
1710860701.6413624,27949,78.0
1710860703.9409773,27999,78.0
1710860706.3060002,28049,78.0
1710860708.7150857,28099,78.0
1710860711.247697,28149,78.0
1710860713.488284,28199,78.0
1710860715.8135896,28249,78.0
1710860718.2438748,28299,79.0
1710860720.6304295,28349,79.0
1710860722.9843576,28399,79.0
1710860725.3681765,28449,79.0
1710860727.7961462,28499,79.0
1710860730.176008,28549,79.0
1710860732.5622323,28599,79.0
1710860738.5812378,28639,79.0
1710860739.222228,28649,80.0
1710860741.6514697,28699,80.0
1710860743.9408295,28749,80.0
1710860746.3712316,28799,80.0
1710860748.8672671,28849,80.0
1710860751.325777,28899,80.0
1710860753.754088,28949,80.0
1710860756.4333832,28999,81.0
1710860758.894107,29049,81.0
1710860761.2735567,29099,81.0
1710860763.5444074,29149,81.0
1710860765.8180013,29199,81.0
1710860768.0652134,29249,81.0
1710860770.2953455,29299,81.0
1710860772.6348786,29349,81.0
1710860774.9718862,29399,82.0
1710860777.3048575,29449,82.0
1710860779.7268565,29499,82.0
1710860782.3034165,29549,82.0
1710860784.614466,29599,82.0
1710860787.0363955,29649,82.0
1710860789.4729578,29699,82.0
1710860792.055581,29749,83.0
1710860794.91259,29799,83.0
1710860797.2773347,29849,83.0
1710860799.5251796,29899,83.0
1710860801.781394,29949,83.0
1710860804.048724,29999,83.0
1710860806.2926643,30049,83.0
1710860808.5956407,30099,84.0
1710860811.0448534,30149,84.0
1710860813.4774232,30199,84.0
1710860816.0026696,30249,84.0
1710860818.4427066,30299,84.0
1710860820.8666203,30349,84.0
1710860823.3466542,30399,84.0
1710860828.8788972,30429,84.0
1710860829.9664824,30449,85.0
1710860832.298372,30499,85.0
1710860834.732441,30549,85.0
1710860837.0826087,30599,85.0
1710860839.4510443,30649,85.0
1710860841.8031442,30699,85.0
1710860844.140239,30749,85.0
1710860846.712869,30799,86.0
1710860849.114985,30849,86.0
1710860851.4968572,30899,86.0
1710860853.8568277,30949,86.0
1710860856.142747,30999,86.0
1710860858.5428991,31049,86.0
1710860861.1138911,31099,86.0
1710860863.592236,31149,87.0
1710860865.858632,31199,87.0
1710860868.217195,31249,87.0
1710860870.8353004,31299,87.0
1710860873.176466,31349,87.0
1710860875.4155636,31399,87.0
1710860877.7948294,31449,87.0
1710860879.9584026,31499,87.0
1710860882.4951022,31549,88.0
1710860885.0271525,31599,88.0
1710860887.4046211,31649,88.0
1710860889.7496848,31699,88.0
1710860892.1535845,31749,88.0
1710860894.4687634,31799,88.0
1710860896.742159,31849,88.0
1710860899.123472,31899,89.0
1710860901.5001676,31949,89.0
1710860904.1903596,31999,89.0
1710860906.6195993,32049,89.0
1710860908.90975,32099,89.0
1710860911.2618334,32149,89.0
1710860913.4537501,32199,89.0
1710860919.4641569,32219,89.0
1710860921.0388768,32249,90.0
1710860923.4018874,32299,90.0
1710860925.7758865,32349,90.0
1710860928.102239,32399,90.0
1710860930.4340014,32449,90.0
1710860932.7342236,32499,90.0
1710860935.022839,32549,90.0
1710860937.4394534,32599,91.0
1710860939.8105752,32649,91.0
1710860942.1446896,32699,91.0
1710860944.580713,32749,91.0
1710860946.9559605,32799,91.0
1710860949.1923919,32849,91.0
1710860951.5397966,32899,91.0
1710860953.917655,32949,92.0
1710860956.3238978,32999,92.0
1710860958.6775815,33049,92.0
1710860961.1590981,33099,92.0
1710860963.4015985,33149,92.0
1710860965.7210696,33199,92.0
1710860968.1623368,33249,92.0
1710860970.54069,33299,93.0
1710860972.830098,33349,93.0
1710860975.0703194,33399,93.0
1710860977.420907,33449,93.0
1710860979.7445827,33499,93.0
1710860982.0177183,33549,93.0
1710860984.4678488,33599,93.0
1710860986.7508495,33649,93.0
1710860989.453873,33699,94.0
1710860991.879513,33749,94.0
1710860994.199489,33799,94.0
1710860996.9011922,33849,94.0
1710860999.3663292,33899,94.0
1710861001.7708693,33949,94.0
1710861004.2023706,33999,94.0
1710861008.6415982,34009,94.0
1710861010.6362007,34049,95.0
1710861013.2892404,34099,95.0
1710861015.6483486,34149,95.0
1710861018.044113,34199,95.0
1710861020.452265,34249,95.0
1710861022.8323047,34299,95.0
1710861025.0789742,34349,95.0
1710861027.3706896,34399,96.0
1710861029.6906824,34449,96.0
1710861031.914882,34499,96.0
1710861034.258566,34549,96.0
1710861036.8672945,34599,96.0
1710861039.1003575,34649,96.0
1710861041.434117,34699,96.0
1710861043.747758,34749,97.0
1710861046.0337193,34799,97.0
1710861048.4369774,34849,97.0
1710861050.7431552,34899,97.0
1710861052.9611032,34949,97.0
1710861055.339523,34999,97.0
1710861057.6783013,35049,97.0
1710861060.0455472,35099,98.0
1710861062.432929,35149,98.0
1710861064.992875,35199,98.0
1710861067.2848852,35249,98.0
1710861069.595253,35299,98.0
1710861072.0496216,35349,98.0
1710861074.362808,35399,98.0
1710861076.700776,35449,99.0
1710861079.0408168,35499,99.0
1710861081.3971472,35549,99.0
1710861083.7010038,35599,99.0
1710861086.0000165,35649,99.0
1710861088.3617537,35699,99.0
1710861090.6593177,35749,99.0
1710861093.1921742,35799,99.0
1710861097.700285,35799,99.0
1710861100.0963385,35800,100.0
