Wall time,Step,Value
1710855307.1947012,40899,114.0
1710855312.8044827,41049,114.0
1710855314.639462,41099,114.0
1710855320.7540138,41169,114.0
1710855322.00551,41199,115.0
1710855323.8807664,41249,115.0
1710855325.7158008,41299,115.0
1710855329.3725996,41399,115.0
1710855331.2366128,41449,115.0
1710855333.659954,41499,115.0
1710855335.569928,41549,116.0
1710855339.3667288,41649,116.0
1710855343.2189853,41749,116.0
1710855346.9144597,41849,116.0
1710855348.8504653,41899,117.0
1710855350.6290646,41949,117.0
1710855352.4817238,41999,117.0
1710855354.4151423,42049,117.0
1710855362.4727197,42249,118.0
1710855364.3177178,42299,118.0
1710855366.2453613,42349,118.0
1710855368.1254196,42399,118.0
1710855373.8520553,42549,118.0
1710855375.6561341,42599,118.0
1710855377.6487567,42649,119.0
1710855379.412816,42699,119.0
1710855381.2191927,42749,119.0
1710855384.9378722,42849,119.0
1710855386.857214,42899,119.0
1710855388.7613175,42949,119.0
1710855392.7851682,42959,119.0
1710855396.70311,43049,120.0
1710855401.426461,43149,120.0
1710855403.3734963,43199,120.0
1710855405.2225044,43249,120.0
1710855407.211734,43299,120.0
1710855409.2162993,43349,121.0
1710855413.0312808,43449,121.0
1710855414.9111474,43499,121.0
1710855416.9530623,43549,121.0
1710855420.7914512,43649,121.0
1710855422.7650576,43699,122.0
1710855426.581816,43799,122.0
1710855428.51205,43849,122.0
1710855436.135165,44049,123.0
1710855437.9039168,44099,123.0
1710855441.588189,44199,123.0
1710855443.525914,44249,123.0
1710855445.4056466,44299,123.0
1710855447.30944,44349,123.0
1710855449.3817406,44399,124.0
1710855451.2104268,44449,124.0
1710855453.1073365,44499,124.0
1710855456.9433515,44599,124.0
1710855458.8768976,44649,124.0
1710855460.986294,44699,124.0
1710855468.777114,44799,125.0
1710855470.7054567,44849,125.0
1710855472.710301,44899,125.0
1710855474.69244,44949,125.0
1710855478.5338264,45049,125.0
1710855490.0940974,45349,126.0
1710855492.041949,45399,126.0
1710855494.6366901,45449,126.0
1710855498.574712,45549,127.0
1710855507.0881026,45749,127.0
1710855513.4529538,45899,128.0
1710855518.9746997,46049,128.0
1710855524.5462286,46199,129.0
1710855526.4813175,46249,129.0
1710855530.5894115,46349,129.0
1710855532.4623716,46399,129.0
1710855534.3242207,46449,129.0
1710855536.1788435,46499,129.0
1710855541.7817645,46549,130.0
1710855543.5859766,46599,130.0
1710855545.3954306,46649,130.0
1710855547.4087605,46699,130.0
1710855549.1921701,46749,130.0
1710855550.9979656,46799,130.0
1710855553.0161781,46849,130.0
1710855554.9328163,46899,131.0
1710855556.8009017,46949,131.0
1710855560.492082,47049,131.0
1710855562.3820574,47099,131.0
1710855566.0865529,47199,131.0
1710855569.8997695,47299,132.0
1710855571.7417872,47349,132.0
1710855575.5141845,47449,132.0
1710855579.270988,47549,132.0
1710855581.1787353,47599,132.0
1710855583.0938747,47649,133.0
1710855585.1153998,47699,133.0
1710855590.7651026,47849,133.0
1710855592.5256436,47899,133.0
1710855594.4120257,47949,133.0
1710855596.3624806,47999,134.0
1710855599.9973683,48099,134.0
1710855601.8807797,48149,134.0
1710855605.6119673,48249,134.0
1710855607.3488677,48299,134.0
1710855618.1895638,48499,135.0
1710855619.9632618,48549,135.0
1710855623.9343219,48649,135.0
1710855625.934484,48699,136.0
1710855629.6043496,48799,136.0
1710855631.5211773,48849,136.0
1710855633.4014106,48899,136.0
1710855635.2366753,48949,136.0
1710855639.305416,49049,137.0
1710855641.1951714,49099,137.0
1710855642.9770725,49149,137.0
1710855647.045537,49249,137.0
1710855648.9760685,49299,137.0
1710855650.900802,49349,137.0
1710855652.669612,49399,137.0
1710855658.5477588,49549,138.0
1710855662.4281487,49649,138.0
1710855672.4691691,49899,139.0
1710855674.3875551,49949,139.0
1710855676.2535088,49999,139.0
1710855678.1376026,50049,139.0
1710855684.572477,50119,139.0
1710855687.7452917,50199,140.0
1710855689.5575752,50249,140.0
1710855691.4800801,50299,140.0
1710855695.3908145,50399,140.0
1710855697.2967086,50449,140.0
1710855699.383634,50499,141.0
1710855701.2603397,50549,141.0
1710855703.2260833,50599,141.0
1710855708.9692693,50749,141.0
1710855710.9513435,50799,141.0
1710855712.9264476,50849,142.0
1710855722.526686,51099,142.0
1710855724.9974208,51149,142.0
1710855727.148833,51199,143.0
1710855729.0173547,51249,143.0
1710855732.8152986,51349,143.0
1710855734.8627443,51399,143.0
1710855736.7640843,51449,143.0
1710855738.6019154,51499,143.0
1710855740.6634665,51549,143.0
1710855750.584382,51799,144.0
1710855752.5676146,51849,144.0
1710855754.6103191,51899,144.0
1710855758.6816764,51909,144.0
1710855760.3518245,51949,145.0
1710855762.3657632,51999,145.0
1710855766.1029208,52099,145.0
1710855770.3055968,52199,145.0
1710855772.146806,52249,145.0
1710855774.1542149,52299,146.0
1710855776.12657,52349,146.0
1710855778.4162722,52399,146.0
1710855780.3351946,52449,146.0
1710855782.3416533,52499,146.0
1710855786.2232902,52599,146.0
1710855788.1979904,52649,147.0
1710855790.1704633,52699,147.0
1710855792.0957568,52749,147.0
1710855793.9792445,52799,147.0
1710855795.9682083,52849,147.0
1710855797.9338124,52899,147.0
1710855805.7072384,53099,148.0
1710855809.5554965,53199,148.0
1710855811.4498532,53249,148.0
1710855817.306568,53399,149.0
1710855821.1739419,53499,149.0
1710855823.032297,53549,149.0
1710855827.277319,53649,149.0
1710855833.218438,53699,149.0
1710855835.7161658,53749,150.0
1710855837.5893896,53799,150.0
1710855841.2866206,53899,150.0
