Wall time,Step,Value
1710854988.8161457,34149,95.0
1710854992.6766233,34249,95.0
1710854998.5106986,34399,96.0
1710855002.261825,34499,96.0
1710855006.1807516,34599,96.0
1710855013.4612045,34799,97.0
1710855020.9860404,34999,97.0
1710855026.5732293,35149,98.0
1710855028.4036267,35199,98.0
1710855030.2687602,35249,98.0
1710855032.0805628,35299,98.0
1710855033.8566554,35349,98.0
1710855042.960143,35599,99.0
1710855056.3045328,35849,100.0
1710855060.090421,35949,100.0
1710855061.9309123,35999,100.0
1710855063.8017962,36049,100.0
1710855069.4023662,36199,101.0
1710855074.812444,36349,101.0
1710855076.6370523,36399,101.0
1710855082.1065924,36549,102.0
1710855083.9677336,36599,102.0
1710855085.835641,36649,102.0
1710855089.5004663,36749,102.0
1710855093.8604324,36849,102.0
1710855105.3469467,37149,103.0
1710855111.0495152,37299,104.0
1710855112.8779838,37349,104.0
1710855118.3405955,37499,104.0
1710855120.5471776,37549,104.0
1710855125.6182795,37589,104.0
1710855128.0681374,37649,105.0
1710855129.9882977,37699,105.0
1710855141.3016982,37999,106.0
1710855148.7034318,38199,106.0
1710855150.6097856,38249,106.0
1710855154.4964662,38349,107.0
1710855158.301478,38449,107.0
1710855161.9787996,38549,107.0
1710855163.7939825,38599,107.0
1710855165.7760446,38649,107.0
1710855167.7215354,38699,108.0
1710855169.6102808,38749,108.0
1710855175.2473586,38899,108.0
1710855178.9983332,38999,108.0
1710855182.6292238,39099,109.0
1710855188.0955982,39249,109.0
1710855191.7451768,39349,109.0
1710855196.739815,39379,109.0
1710855197.7035234,39399,110.0
1710855205.6359243,39599,110.0
1710855209.2978356,39699,110.0
1710855211.317969,39749,111.0
1710855214.9830773,39849,111.0
1710855220.4434857,39999,111.0
1710855228.1690094,40199,112.0
1710855233.7816324,40349,112.0
1710855239.4519186,40499,113.0
1710855241.3382826,40549,113.0
1710855244.9805534,40649,113.0
1710855248.7861962,40749,113.0
1710855252.4874053,40849,114.0
1710855263.0718665,41099,114.0
1710855270.4522338,41199,115.0
1710855272.3654728,41249,115.0
1710855274.2960937,41299,115.0
1710855279.848119,41449,115.0
1710855295.1135912,41849,116.0
1710855296.937579,41899,117.0
1710855299.1917222,41949,117.0
1710855302.9775953,42049,117.0
1710855310.5097768,42249,118.0
1710855314.2435734,42349,118.0
1710855316.1914978,42399,118.0
1710855323.6401575,42599,118.0
1710855327.6100006,42699,119.0
1710855329.514837,42749,119.0
1710855334.9838927,42899,119.0
1710855340.52442,42959,119.0
1710855344.2883506,43049,120.0
1710855350.3978877,43199,120.0
1710855354.1454983,43299,120.0
1710855356.0878963,43349,121.0
1710855360.350215,43449,121.0
1710855362.252347,43499,121.0
1710855367.883086,43649,121.0
1710855373.3726375,43799,122.0
1710855375.1649857,43849,122.0
1710855388.4122052,44199,123.0
1710855390.4365127,44249,123.0
1710855392.3215923,44299,123.0
1710855394.2226377,44349,123.0
1710855398.070775,44449,124.0
1710855399.9153817,44499,124.0
1710855403.9543343,44599,124.0
1710855406.1520035,44649,124.0
1710855407.9936643,44699,124.0
1710855415.3496184,44799,125.0
1710855417.1651487,44849,125.0
1710855418.9783185,44899,125.0
1710855420.7527192,44949,125.0
1710855424.2589085,45049,125.0
1710855435.3028715,45349,126.0
1710855437.0961144,45399,126.0
1710855442.7003515,45549,127.0
1710855455.3594096,45899,128.0
1710855460.5436745,46049,128.0
1710855473.3472333,46399,129.0
1710855475.1152608,46449,129.0
1710855476.9181678,46499,129.0
1710855482.410847,46549,130.0
1710855484.3209217,46599,130.0
1710855486.1213589,46649,130.0
1710855491.807366,46799,130.0
1710855493.668547,46849,130.0
1710855497.7527776,46949,131.0
1710855501.3646364,47049,131.0
1710855503.2452095,47099,131.0
1710855511.26079,47299,132.0
1710855513.13236,47349,132.0
1710855520.7090645,47549,132.0
1710855522.530897,47599,132.0
1710855524.3895617,47649,133.0
1710855526.216806,47699,133.0
1710855531.7358932,47849,133.0
1710855533.5327237,47899,133.0
1710855535.8864737,47949,133.0
1710855541.4125957,48099,134.0
1710855543.2564733,48149,134.0
1710855560.1577399,48499,135.0
1710855567.7107944,48699,136.0
1710855571.5018084,48799,136.0
1710855575.2029848,48899,136.0
1710855577.0503397,48949,136.0
1710855582.735686,49099,137.0
1710855584.5252557,49149,137.0
1710855588.2714396,49249,137.0
