Wall time,Step,Value
1710860112.760035,32149,89.0
1710860116.4819298,32219,89.0
1710860119.6629357,32349,90.0
1710860121.9900832,32449,90.0
1710860123.154645,32499,90.0
1710860124.282584,32549,90.0
1710860127.8229487,32699,91.0
1710860128.9829595,32749,91.0
1710860130.1839945,32799,91.0
1710860131.3020773,32849,91.0
1710860132.5146859,32899,91.0
1710860134.8752537,32999,92.0
1710860136.5784163,33049,92.0
1710860137.6466198,33099,92.0
1710860139.9046776,33199,92.0
1710860141.0207312,33249,92.0
1710860142.1928587,33299,93.0
1710860143.3649383,33349,93.0
1710860144.517265,33399,93.0
1710860145.712757,33449,93.0
1710860148.0784595,33549,93.0
1710860149.2182536,33599,93.0
1710860152.9201906,33749,94.0
1710860157.5657074,33949,94.0
1710860161.9234946,34049,95.0
1710860162.9941895,34099,95.0
1710860164.106042,34149,95.0
1710860165.2290046,34199,95.0
1710860166.353276,34249,95.0
1710860167.4993782,34299,95.0
1710860168.6850367,34349,95.0
1710860169.9315114,34399,96.0
1710860172.9319108,34499,96.0
1710860174.7508461,34549,96.0
1710860175.9436219,34599,96.0
1710860180.5917628,34799,97.0
1710860185.2308052,34999,97.0
1710860186.3262794,35049,97.0
1710860188.721912,35149,98.0
1710860189.9110513,35199,98.0
1710860191.057255,35249,98.0
1710860192.1355708,35299,98.0
1710860193.2635665,35349,98.0
1710860194.3818672,35399,98.0
1710860197.8686464,35549,99.0
1710860198.975708,35599,99.0
1710860200.0965643,35649,99.0
1710860207.2879927,35849,100.0
1710860209.6124856,35949,100.0
1710860210.76722,35999,100.0
1710860211.9488578,36049,100.0
1710860213.044625,36099,100.0
1710860215.4278202,36199,101.0
1710860218.9194498,36349,101.0
1710860220.051677,36399,101.0
1710860224.0840201,36549,102.0
1710860225.1854744,36599,102.0
1710860226.3353121,36649,102.0
1710860228.7108464,36749,102.0
1710860231.0086658,36849,102.0
1710860234.9496481,36999,103.0
1710860235.9834652,37049,103.0
1710860238.1933455,37149,103.0
1710860241.5583282,37299,104.0
1710860242.6769953,37349,104.0
1710860243.8325906,37399,104.0
1710860246.209651,37499,104.0
1710860247.3606184,37549,104.0
1710860250.3117597,37589,104.0
1710860250.6751487,37599,105.0
1710860251.9220514,37649,105.0
1710860253.120561,37699,105.0
1710860254.259138,37749,105.0
1710860255.4595845,37799,105.0
1710860259.7514513,37949,106.0
1710860260.910025,37999,106.0
1710860265.6115074,38199,106.0
1710860266.7724519,38249,106.0
1710860269.1993818,38349,107.0
1710860271.5557122,38449,107.0
1710860273.8026211,38549,107.0
1710860274.968401,38599,107.0
1710860276.0795767,38649,107.0
1710860277.3364015,38699,108.0
1710860278.5496192,38749,108.0
1710860279.6791022,38799,108.0
1710860281.8474147,38899,108.0
1710860284.17027,38999,108.0
1710860286.589464,39099,109.0
1710860289.9405632,39249,109.0
1710860291.0449986,39299,109.0
1710860292.1673322,39349,109.0
1710860294.8465946,39379,109.0
1710860295.429794,39399,110.0
1710860300.0312676,39599,110.0
1710860302.9042773,39699,110.0
1710860304.1091971,39749,111.0
1710860306.4228299,39849,111.0
1710860310.0359592,39999,111.0
1710860313.0741577,40099,112.0
1710860314.2503242,40149,112.0
1710860315.447802,40199,112.0
1710860318.9369898,40349,112.0
1710860322.4993346,40499,113.0
1710860323.6109881,40549,113.0
1710860325.7948608,40649,113.0
1710860327.9939642,40749,113.0
1710860330.427678,40849,114.0
1710860331.5463908,40899,114.0
1710860336.1892853,41099,114.0
1710860339.6549754,41169,114.0
1710860340.4264414,41199,115.0
1710860341.576138,41249,115.0
1710860342.693507,41299,115.0
1710860345.4875743,41399,115.0
1710860346.6392586,41449,115.0
1710860347.7873974,41499,115.0
1710860349.0852227,41549,116.0
1710860354.0033166,41749,116.0
1710860356.2136946,41849,116.0
1710860357.4858599,41899,117.0
1710860358.5976968,41949,117.0
1710860359.8200507,41999,117.0
1710860361.0070605,42049,117.0
1710860365.7196555,42249,118.0
1710860368.0605488,42349,118.0
1710860369.1885424,42399,118.0
1710860372.5730364,42549,118.0
1710860373.6372774,42599,118.0
1710860375.4887047,42649,119.0
1710860376.63788,42699,119.0
1710860377.7891908,42749,119.0
1710860380.1146312,42849,119.0
1710860381.2636743,42899,119.0
1710860382.422779,42949,119.0
1710860384.782315,42959,119.0
1710860386.9102738,43049,120.0
1710860390.9566329,43199,120.0
1710860393.279686,43299,120.0
1710860394.5053396,43349,121.0
1710860396.746111,43449,121.0
1710860397.878383,43499,121.0
1710860398.983862,43549,121.0
1710860401.1956408,43649,121.0
1710860402.3772805,43699,122.0
1710860405.2153797,43799,122.0
1710860406.3414834,43849,122.0
1710860412.2367172,44099,123.0
1710860414.3969069,44199,123.0
1710860415.5631797,44249,123.0
1710860416.699655,44299,123.0
1710860417.8204932,44349,123.0
1710860419.070026,44399,124.0
1710860420.1952558,44449,124.0
1710860421.2424052,44499,124.0
1710860423.561538,44599,124.0
1710860424.7476695,44649,124.0
1710860425.9136977,44699,124.0
1710860429.9612257,44799,125.0
1710860431.086726,44849,125.0
1710860432.2223973,44899,125.0
1710860433.2646532,44949,125.0
1710860435.5064945,45049,125.0
1710860442.3619773,45349,126.0
1710860443.4527688,45399,126.0
1710860444.6333814,45449,126.0
1710860447.0089052,45549,127.0
1710860451.4176536,45749,127.0
1710860454.9298642,45899,128.0
1710860459.279361,46049,128.0
1710860463.8037977,46249,129.0
1710860467.1192837,46399,129.0
1710860468.2595947,46449,129.0
1710860469.438325,46499,129.0
1710860472.523838,46549,130.0
1710860473.6739085,46599,130.0
1710860474.850789,46649,130.0
1710860477.1535501,46749,130.0
1710860478.283602,46799,130.0
1710860479.4648683,46849,130.0
1710860480.6697474,46899,131.0
1710860481.7227364,46949,131.0
1710860484.0122921,47049,131.0
1710860485.6739974,47099,131.0
1710860487.9591713,47199,131.0
1710860490.2559288,47299,132.0
1710860491.3905845,47349,132.0
1710860493.7921116,47449,132.0
1710860496.0399997,47549,132.0
1710860497.2290692,47599,132.0
1710860498.5029948,47649,133.0
1710860499.6481898,47699,133.0
1710860503.1664665,47849,133.0
1710860504.2803688,47899,133.0
1710860505.4436088,47949,133.0
1710860508.9764056,48099,134.0
1710860510.141209,48149,134.0
1710860520.6909232,48499,135.0
1710860524.1651175,48649,135.0
1710860525.407949,48699,136.0
1710860527.74976,48799,136.0
1710860530.0563686,48899,136.0
1710860531.128684,48949,136.0
1710860534.730517,49099,137.0
1710860535.8939562,49149,137.0
1710860538.0342681,49249,137.0
1710860539.0664668,49299,137.0
1710860540.8469577,49349,137.0
1710860541.9686198,49399,137.0
1710860545.478114,49549,138.0
1710860554.5011344,49949,139.0
1710860555.7007449,49999,139.0
1710860556.822767,50049,139.0
1710860560.2450106,50119,139.0
1710860562.8572845,50199,140.0
1710860563.9421291,50249,140.0
1710860565.7100694,50299,140.0
1710860567.8851576,50399,140.0
1710860570.3137238,50499,141.0
1710860571.4860094,50549,141.0
1710860572.6345272,50599,141.0
1710860576.6554573,50749,141.0
1710860577.8921318,50799,141.0
1710860579.1459792,50849,142.0
1710860585.0377922,51099,142.0
1710860587.4726748,51199,143.0
1710860588.563671,51249,143.0
1710860590.7578537,51349,143.0
1710860591.9108007,51399,143.0
1710860594.2839432,51499,143.0
1710860601.0415108,51799,144.0
1710860602.2396352,51849,144.0
1710860605.945678,51909,144.0
1710860608.1156218,51999,145.0
1710860612.7428126,52199,145.0
1710860615.116006,52299,146.0
1710860616.23294,52349,146.0
1710860617.390181,52399,146.0
1710860619.7627084,52499,146.0
1710860622.0000918,52599,146.0
1710860624.392695,52699,147.0
1710860625.4391353,52749,147.0
1710860626.6175718,52799,147.0
1710860628.4126093,52849,147.0
1710860629.570398,52899,147.0
1710860634.101899,53099,148.0
1710860636.3903356,53199,148.0
1710860637.4884608,53249,148.0
1710860644.6042175,53549,149.0
1710860646.9453375,53649,149.0
1710860650.3602405,53699,149.0
1710860651.7228193,53749,150.0
1710860652.8421383,53799,150.0
1710860659.8502176,54099,151.0
1710860663.2453437,54249,151.0
1710860665.5249064,54349,151.0
1710860669.069089,54499,152.0
1710860672.5211403,54649,152.0
1710860673.6328595,54699,152.0
1710860676.0135148,54799,153.0
1710860677.1012688,54849,153.0
1710860678.2741172,54899,153.0
1710860679.4274745,54949,153.0
1710860681.7754393,55049,153.0
1710860682.9161012,55099,153.0
1710860685.2601624,55199,154.0
1710860686.358064,55249,154.0
1710860687.5361629,55299,154.0
1710860690.8695023,55449,154.0
1710860693.5098677,55489,154.0
1710860695.0238194,55549,155.0
1710860704.7820377,55949,156.0
1710860705.8421657,55999,156.0
1710860706.9766917,56049,156.0
1710860708.148788,56099,156.0
1710860709.2857108,56149,156.0
1710860712.240466,56249,157.0
1710860713.459769,56299,157.0
1710860714.6185772,56349,157.0
1710860718.5143473,56499,157.0
1710860719.686046,56549,157.0
1710860720.8639793,56599,158.0
1710860723.1274233,56699,158.0
1710860724.2688048,56749,158.0
1710860726.512749,56849,158.0
1710860739.3508863,57299,160.0
1710860742.7035422,57449,160.0
1710860743.8731453,57499,160.0
1710860744.986878,57549,160.0
1710860746.1179273,57599,160.0
1710860748.4579577,57699,161.0
1710860749.5261347,57749,161.0
1710860750.5767744,57799,161.0
1710860752.8156652,57899,161.0
1710860756.3953545,58049,162.0
1710860757.4828088,58099,162.0
1710860758.6284063,58149,162.0
1710860759.7648592,58199,162.0
1710860761.034145,58249,162.0
1710860762.1597986,58299,162.0
1710860763.2691302,58349,162.0
1710860764.469548,58399,163.0
1710860766.7176383,58499,163.0
1710860768.9666393,58599,163.0
1710860770.1144955,58649,163.0
1710860772.4029582,58749,164.0
1710860774.5880516,58849,164.0
1710860776.7613375,58949,164.0
1710860777.8900692,58999,164.0
1710860779.0130453,59049,164.0
1710860781.2239015,59069,164.0
1710860781.9758387,59099,165.0
1710860783.575204,59149,165.0
1710860787.8921611,59349,165.0
1710860794.109028,59599,166.0
1710860795.287258,59649,166.0
1710860798.1450088,59749,166.0
1710860799.4299297,59799,167.0
1710860800.533614,59849,167.0
1710860803.9908257,59999,167.0
1710860805.065019,60049,167.0
1710860806.8207066,60099,167.0
1710860809.270203,60199,168.0
1710860811.480948,60299,168.0
1710860812.6437492,60349,168.0
1710860816.2043962,60499,168.0
1710860818.6102757,60599,169.0
1710860820.9428456,60699,169.0
1710860822.217358,60749,169.0
1710860824.5611691,60849,169.0
1710860826.6475291,60859,169.0
1710860830.0660737,60999,170.0
1710860831.2168195,61049,170.0
1710860832.3848083,61099,170.0
1710860834.748902,61199,170.0
1710860835.9679708,61249,171.0
1710860837.1423306,61299,171.0
1710860839.4733171,61399,171.0
1710860840.5860093,61449,171.0
1710860841.737205,61499,171.0
1710860842.911374,61549,171.0
1710860844.0885544,61599,172.0
1710860845.1861153,61649,172.0
1710860847.3884907,61749,172.0
1710860850.8623323,61899,172.0
1710860852.1283545,61949,173.0
1710860854.402117,62049,173.0
1710860859.5349133,62249,173.0
1710860860.7561784,62299,174.0
1710860863.0599525,62399,174.0
1710860868.2154284,62599,174.0
1710860871.204593,62649,174.0
1710860873.5524478,62749,175.0
1710860875.7212856,62849,175.0
1710860876.878052,62899,175.0
1710860878.049576,62949,175.0
1710860879.7335484,62999,175.0
1710860882.0809035,63099,176.0
1710860885.5494583,63249,176.0
1710860887.2350893,63299,176.0
1710860889.6154494,63399,177.0
1710860890.8125954,63449,177.0
1710860891.9559286,63499,177.0
1710860894.1822336,63599,177.0
1710860898.8434434,63799,178.0
1710860901.0962622,63899,178.0
1710860902.2331657,63949,178.0
1710860904.5243905,64049,178.0
1710860905.8089314,64099,179.0
1710860906.9360175,64149,179.0
1710860909.1760786,64249,179.0
1710860910.3657866,64299,179.0
1710860915.74449,64449,180.0
1710860917.1796331,64499,180.0
1710860918.6388664,64549,180.0
1710860919.7831697,64599,180.0
1710860920.9506304,64649,180.0
1710860923.1368945,64749,180.0
1710860925.444154,64849,181.0
1710860926.5770187,64899,181.0
1710860927.685785,64949,181.0
1710860928.8105674,64999,181.0
1710860929.8955579,65049,181.0
1710860930.989588,65099,181.0
1710860934.480795,65249,182.0
1710860937.9250736,65399,182.0
1710860940.2709904,65499,182.0
1710860942.7982953,65599,183.0
1710860943.922968,65649,183.0
1710860945.1356769,65699,183.0
1710860946.3153338,65749,183.0
1710860948.162483,65799,183.0
1710860953.53796,65999,184.0
1710860957.9961417,66199,184.0
1710860961.2893806,66249,185.0
1710860963.0703897,66299,185.0
1710860964.1412284,66349,185.0
1710860966.3044276,66449,185.0
1710860967.4758556,66499,185.0
1710860968.656143,66549,185.0
1710860972.1986828,66699,186.0
1710860975.4622622,66849,186.0
1710860976.650494,66899,186.0
1710860977.893925,66949,187.0
1710860980.1780105,67049,187.0
1710860981.2945938,67099,187.0
1710860982.461079,67149,187.0
1710860984.735668,67249,187.0
1710860985.8201623,67299,187.0
1710860988.2631054,67399,188.0
1710860989.3726294,67449,188.0
1710860990.425064,67499,188.0
1710860992.163333,67549,188.0
1710860993.2818713,67599,188.0
1710860994.3745074,67649,188.0
1710860996.7781887,67749,189.0
1710860997.8950741,67799,189.0
1710861001.5106382,67949,189.0
1710861007.9432726,68149,190.0
1710861012.514543,68349,190.0
1710861022.0511587,68749,192.0
1710861023.1884181,68799,192.0
1710861024.279188,68849,192.0
1710861025.4357119,68899,192.0
1710861026.4898763,68949,192.0
1710861029.9115188,69099,193.0
1710861033.2338877,69249,193.0
1710861034.2671363,69299,193.0
1710861036.4497886,69399,193.0
1710861037.5707183,69449,193.0
1710861038.7668445,69499,194.0
1710861040.496572,69549,194.0
1710861043.388973,69649,194.0
1710861045.7771146,69749,194.0
1710861046.9328065,69799,194.0
1710861049.0324025,69809,194.0
1710861051.1992698,69899,195.0
1710861052.2529426,69949,195.0
1710861053.3097656,69999,195.0
1710861055.599106,70099,195.0
1710861057.973533,70199,196.0
1710861064.7496154,70499,196.0
1710861067.187212,70599,197.0
1710861071.7112339,70799,197.0
1710861072.8276658,70849,197.0
1710861074.5305085,70899,198.0
1710861078.9310608,71099,198.0
1710861084.6931458,71349,199.0
1710861085.865697,71399,199.0
1710861090.3518624,71599,199.0
1710861094.7151918,71699,200.0
1710861095.8861918,71749,200.0
1710861099.9681265,71899,200.0
1710861103.6828883,72049,201.0
1710861104.8788893,72099,201.0
1710861106.1411543,72149,201.0
1710861109.7526495,72299,201.0
1710861111.0058951,72349,202.0
1710861114.7136726,72499,202.0
1710861115.9913657,72549,202.0
1710861117.3377724,72599,202.0
1710861119.2884293,72649,202.0
1710861120.5696397,72699,203.0
1710861129.8799307,73049,204.0
1710861131.088519,73099,204.0
1710861132.2805479,73149,204.0
1710861133.4689753,73199,204.0
1710861135.9181306,73299,204.0
1710861137.6225226,73349,204.0
1710861140.2841015,73389,204.0
1710861140.6241674,73399,205.0
1710861141.9026804,73449,205.0
1710861143.1566923,73499,205.0
1710861144.4949079,73549,205.0
1710861145.774862,73599,205.0
1710861146.982549,73649,205.0
1710861150.7724779,73799,206.0
1710861153.1906574,73899,206.0
1710861159.5069256,74149,207.0
1710861160.7139564,74199,207.0
1710861161.9327538,74249,207.0
1710861164.7184832,74349,207.0
1710861169.7797608,74549,208.0
1710861173.5984957,74699,208.0
1710861176.0509753,74799,208.0
1710861180.9512188,74999,209.0
1710861182.2049294,75049,209.0
1710861183.4427369,75099,209.0
1710861188.7364368,75249,210.0
1710861191.161498,75349,210.0
1710861192.4167242,75399,210.0
1710861193.5389712,75449,210.0
1710861194.5995264,75499,210.0
1710861195.9020073,75549,211.0
1710861198.4664905,75649,211.0
1710861199.6676772,75699,211.0
1710861203.25734,75849,211.0
1710861206.85415,75999,212.0
1710861208.5212357,76049,212.0
1710861209.7312477,76099,212.0
1710861215.9780104,76349,213.0
1710861217.1099744,76399,213.0
1710861228.2279217,76849,214.0
1710861229.958788,76899,214.0
1710861234.479522,76999,215.0
1710861235.678713,77049,215.0
1710861236.856995,77099,215.0
1710861237.996906,77149,215.0
1710861239.255193,77199,215.0
1710861240.5273652,77249,215.0
1710861241.6366847,77299,215.0
1710861244.1546764,77399,216.0
1710861246.6329021,77499,216.0
1710861247.8286426,77549,216.0
1710861249.1028082,77599,216.0
1710861251.6397629,77699,217.0
1710861252.932676,77749,217.0
1710861255.3176558,77849,217.0
1710861257.919787,77949,217.0
1710861259.1179144,77999,217.0
1710861261.4752138,78099,218.0
1710861262.7602513,78149,218.0
1710861267.6844356,78349,218.0
1710861268.9505496,78399,218.0
1710861270.3181431,78449,219.0
1710861271.585186,78499,219.0
1710861272.8975515,78549,219.0
1710861274.1826286,78599,219.0
1710861275.3779497,78649,219.0
1710861277.7698407,78749,219.0
1710861279.8863335,78759,219.0
1710861281.036294,78799,220.0
1710861282.3335824,78849,220.0
1710861287.4953535,79049,220.0
1710861290.7982047,79149,221.0
1710861292.1071239,79199,221.0
1710861293.4422865,79249,221.0
1710861296.0025914,79349,221.0
1710861298.5930192,79449,221.0
1710861301.813978,79549,222.0
1710861304.4543967,79649,222.0
1710861305.7139595,79699,222.0
1710861306.980567,79749,222.0
1710861310.7168355,79849,223.0
1710861311.9919672,79899,223.0
1710861313.249981,79949,223.0
1710861314.4816878,79999,223.0
1710861316.3284647,80049,223.0
1710861317.5422714,80099,223.0
1710861320.187176,80199,224.0
1710861321.4685113,80249,224.0
