Wall time,Step,Value
1710860739.2592986,26499,74.0
1710860741.684095,26549,74.0
1710860744.1401124,26599,74.0
1710860746.6197977,26649,74.0
1710860748.9789002,26699,74.0
1710860751.4433398,26749,74.0
1710860753.8354826,26799,74.0
1710860760.562611,26849,74.0
1710860763.1745436,26899,75.0
1710860765.593723,26949,75.0
1710860770.7210166,27049,75.0
1710860775.8169768,27149,75.0
1710860780.785489,27249,76.0
1710860783.1923568,27299,76.0
1710860785.6126661,27349,76.0
1710860790.3897877,27449,76.0
1710860792.7160668,27499,76.0
1710860795.0921717,27549,76.0
1710860800.0287354,27649,77.0
1710860802.4649816,27699,77.0
1710860805.4081004,27749,77.0
1710860807.888008,27799,77.0
1710860810.2994275,27849,77.0
1710860812.7117543,27899,77.0
1710860815.309249,27949,78.0
1710860817.7204561,27999,78.0
1710860822.6326258,28099,78.0
1710860825.1063688,28149,78.0
1710860827.5245872,28199,78.0
1710860829.9295223,28249,78.0
1710860832.4741373,28299,79.0
1710860834.919709,28349,79.0
1710860837.5979428,28399,79.0
1710860840.013251,28449,79.0
1710860842.3738422,28499,79.0
1710860844.9150846,28549,79.0
1710860847.325676,28599,79.0
1710860853.5498319,28639,79.0
1710860854.1966224,28649,80.0
1710860856.5539367,28699,80.0
1710860861.4351223,28799,80.0
1710860863.7962525,28849,80.0
1710860866.1852527,28899,80.0
1710860871.228631,28999,81.0
1710860873.6219447,29049,81.0
1710860876.042767,29099,81.0
1710860878.4998748,29149,81.0
1710860883.491097,29249,81.0
1710860885.9182131,29299,81.0
1710860888.4442215,29349,81.0
1710860890.9232507,29399,82.0
1710860893.3854113,29449,82.0
1710860895.8123593,29499,82.0
1710860898.2972014,29549,82.0
1710860903.0486374,29649,82.0
1710860907.974721,29749,83.0
1710860910.6172743,29799,83.0
1710860913.1951964,29849,83.0
1710860921.617465,29999,83.0
1710860931.2896988,30199,84.0
1710860933.8063083,30249,84.0
1710860936.2522743,30299,84.0
1710860938.7272143,30349,84.0
1710860941.1315176,30399,84.0
1710860946.911249,30429,84.0
1710860948.0287106,30449,85.0
1710860950.5187788,30499,85.0
1710860957.9530475,30649,85.0
1710860960.4777863,30699,85.0
1710860962.9343557,30749,85.0
1710860965.3746061,30799,86.0
1710860970.1951551,30899,86.0
1710860972.6791158,30949,86.0
1710860975.1054826,30999,86.0
1710860979.8723533,31099,86.0
1710860982.5275888,31149,87.0
1710860985.0023816,31199,87.0
1710860987.4780977,31249,87.0
1710860989.8991303,31299,87.0
1710860992.6114624,31349,87.0
1710860994.9536986,31399,87.0
1710860997.4530046,31449,87.0
1710860999.8153331,31499,87.0
1710861002.3105109,31549,88.0
1710861004.731056,31599,88.0
1710861007.5109496,31649,88.0
1710861010.2173967,31699,88.0
1710861012.5973935,31749,88.0
1710861014.936438,31799,88.0
1710861017.4523869,31849,88.0
1710861025.0108426,31999,89.0
1710861027.652738,32049,89.0
1710861032.4872704,32149,89.0
1710861040.0966432,32219,89.0
1710861041.6914048,32249,90.0
1710861044.1044073,32299,90.0
1710861046.5846274,32349,90.0
1710861049.2119408,32399,90.0
1710861051.6129837,32449,90.0
1710861054.1527247,32499,90.0
1710861056.6278634,32549,90.0
1710861059.1953254,32599,91.0
1710861064.1169553,32699,91.0
1710861066.5804985,32749,91.0
1710861069.1388128,32799,91.0
1710861071.6465008,32849,91.0
1710861074.003695,32899,91.0
1710861079.0073273,32999,92.0
1710861081.4677398,33049,92.0
1710861083.8932343,33099,92.0
1710861086.2788951,33149,92.0
1710861088.681259,33199,92.0
1710861091.0852754,33249,92.0
1710861093.6391654,33299,93.0
1710861096.0993772,33349,93.0
1710861098.5348468,33399,93.0
1710861100.9755588,33449,93.0
1710861103.5698738,33499,93.0
1710861106.1552076,33549,93.0
1710861108.62658,33599,93.0
1710861116.3679166,33749,94.0
1710861121.2273293,33849,94.0
1710861126.1570606,33949,94.0
1710861135.4616387,34049,95.0
1710861137.8812094,34099,95.0
1710861140.6341019,34149,95.0
1710861143.1707168,34199,95.0
1710861145.7634633,34249,95.0
1710861148.4775088,34299,95.0
1710861150.928093,34349,95.0
1710861153.4923828,34399,96.0
1710861155.9666126,34449,96.0
1710861158.6790912,34499,96.0
1710861161.4260683,34549,96.0
1710861164.039603,34599,96.0
1710861166.460046,34649,96.0
1710861174.126423,34799,97.0
1710861176.7745047,34849,97.0
1710861179.1755571,34899,97.0
1710861184.008129,34999,97.0
1710861186.5642576,35049,97.0
1710861191.6180604,35149,98.0
1710861194.061705,35199,98.0
1710861196.5234203,35249,98.0
1710861199.033748,35299,98.0
1710861202.182307,35349,98.0
1710861204.772935,35399,98.0
1710861212.4071689,35549,99.0
1710861215.4446218,35599,99.0
1710861217.8605504,35649,99.0
1710861229.8047192,35799,99.0
1710861232.614417,35849,100.0
1710861238.4387586,35949,100.0
1710861240.9452143,35999,100.0
1710861243.4073691,36049,100.0
1710861246.0792155,36099,100.0
1710861248.6646616,36149,100.0
1710861251.2595704,36199,101.0
1710861253.5715277,36249,101.0
1710861256.0918224,36299,101.0
1710861258.6437364,36349,101.0
1710861261.2474997,36399,101.0
1710861266.2603817,36499,101.0
1710861268.91935,36549,102.0
1710861271.3618076,36599,102.0
1710861273.8692205,36649,102.0
1710861276.429823,36699,102.0
1710861279.0156317,36749,102.0
1710861281.6072123,36799,102.0
1710861283.9577315,36849,102.0
1710861291.5052617,36999,103.0
1710861293.9907513,37049,103.0
1710861299.0019557,37149,103.0
1710861301.4813266,37199,103.0
1710861303.9078941,37249,104.0
1710861306.359217,37299,104.0
1710861308.9592347,37349,104.0
1710861311.444666,37399,104.0
1710861316.3089938,37499,104.0
1710861318.7818727,37549,104.0
1710861324.9253898,37589,104.0
1710861325.5765781,37599,105.0
1710861328.0335019,37649,105.0
1710861330.5430212,37699,105.0
1710861333.042329,37749,105.0
1710861335.4926448,37799,105.0
1710861343.3420646,37949,106.0
1710861345.8343587,37999,106.0
1710861350.8970277,38099,106.0
1710861353.4180434,38149,106.0
1710861355.9291344,38199,106.0
1710861358.4158044,38249,106.0
1710861363.3765695,38349,107.0
1710861368.2596836,38449,107.0
1710861371.0987806,38499,107.0
1710861373.7592356,38549,107.0
1710861376.2784436,38599,107.0
1710861378.7776017,38649,107.0
1710861381.378536,38699,108.0
1710861383.9052784,38749,108.0
1710861386.3674629,38799,108.0
1710861391.3072505,38899,108.0
1710861394.0473752,38949,108.0
1710861396.6381767,38999,108.0
1710861401.6032298,39099,109.0
1710861406.6927629,39199,109.0
1710861409.248132,39249,109.0
1710861411.9074078,39299,109.0
1710861414.5059226,39349,109.0
1710861420.324151,39379,109.0
1710861421.474596,39399,110.0
1710861426.5353749,39499,110.0
1710861429.003114,39549,110.0
1710861431.3671882,39599,110.0
1710861433.8414688,39649,110.0
1710861436.2617319,39699,110.0
1710861439.0191183,39749,111.0
1710861443.9874725,39849,111.0
1710861451.6308708,39999,111.0
1710861456.8344793,40099,112.0
1710861459.4097538,40149,112.0
1710861461.8539047,40199,112.0
1710861469.288793,40349,112.0
1710861471.7131288,40399,112.0
1710861477.034379,40499,113.0
1710861479.6765785,40549,113.0
1710861484.4298086,40649,113.0
1710861486.838967,40699,113.0
1710861489.3367264,40749,113.0
1710861491.8130605,40799,113.0
1710861494.353993,40849,114.0
1710861496.8597755,40899,114.0
1710861504.072873,41049,114.0
1710861506.7067187,41099,114.0
1710861514.060661,41169,114.0
1710861515.632072,41199,115.0
1710861518.0459833,41249,115.0
1710861520.561194,41299,115.0
1710861525.4255676,41399,115.0
1710861527.8863814,41449,115.0
1710861530.2361097,41499,115.0
1710861532.7196534,41549,116.0
1710861537.3909934,41649,116.0
1710861542.106365,41749,116.0
1710861546.8015428,41849,116.0
1710861549.2801259,41899,117.0
1710861551.740385,41949,117.0
1710861554.2658107,41999,117.0
1710861556.6354425,42049,117.0
1710861566.619437,42249,118.0
1710861569.1264071,42299,118.0
1710861571.791945,42349,118.0
1710861574.2646844,42399,118.0
1710861576.600606,42449,118.0
1710861581.5042164,42549,118.0
1710861583.67536,42599,118.0
1710861586.19801,42649,119.0
1710861588.7375739,42699,119.0
1710861591.2392118,42749,119.0
1710861593.6570616,42799,119.0
1710861596.039748,42849,119.0
1710861598.5259218,42899,119.0
1710861600.9149916,42949,119.0
1710861605.3796265,42959,119.0
1710861609.8688273,43049,120.0
1710861612.8585331,43099,120.0
1710861615.1325612,43149,120.0
1710861617.890219,43199,120.0
1710861620.3964384,43249,120.0
1710861623.3186631,43299,120.0
1710861626.0042357,43349,121.0
1710861630.7943676,43449,121.0
1710861633.0682034,43499,121.0
1710861635.404342,43549,121.0
1710861637.8251183,43599,121.0
1710861640.3427315,43649,121.0
1710861642.8208067,43699,122.0
1710861647.8038316,43799,122.0
1710861650.2698684,43849,122.0
1710861660.4294102,44049,123.0
1710861662.8843331,44099,123.0
1710861667.6429806,44199,123.0
1710861669.995751,44249,123.0
1710861672.3129065,44299,123.0
1710861674.7358353,44349,123.0
1710861677.2158117,44399,124.0
1710861679.5583436,44449,124.0
1710861681.9413917,44499,124.0
1710861686.924853,44599,124.0
1710861689.3124373,44649,124.0
1710861691.7137134,44699,124.0
1710861694.0827067,44749,124.0
1710861700.8037078,44799,125.0
1710861703.2356005,44849,125.0
1710861705.7079737,44899,125.0
1710861708.2184033,44949,125.0
1710861710.667475,44999,125.0
1710861713.0901155,45049,125.0
1710861718.0443618,45149,126.0
1710861720.5459766,45199,126.0
1710861725.5393178,45299,126.0
1710861728.0438972,45349,126.0
1710861730.4769683,45399,126.0
1710861732.9445422,45449,126.0
1710861735.4507942,45499,127.0
1710861737.8179462,45549,127.0
1710861742.5871274,45649,127.0
1710861747.4520888,45749,127.0
1710861755.1326358,45899,128.0
1710861757.5713074,45949,128.0
1710861760.0447605,45999,128.0
1710861762.4956837,46049,128.0
1710861767.2223828,46149,128.0
1710861769.6467812,46199,129.0
1710861772.036904,46249,129.0
1710861776.831769,46349,129.0
1710861779.2737865,46399,129.0
1710861781.636728,46449,129.0
1710861784.0743022,46499,129.0
1710861790.391937,46549,130.0
1710861792.8166637,46599,130.0
1710861795.2379482,46649,130.0
1710861797.933314,46699,130.0
1710861800.2944736,46749,130.0
1710861802.6999962,46799,130.0
1710861805.4342003,46849,130.0
1710861807.907522,46899,131.0
1710861810.3104513,46949,131.0
1710861815.2518382,47049,131.0
1710861817.6189737,47099,131.0
1710861822.6988285,47199,131.0
1710861827.578741,47299,132.0
1710861830.3454168,47349,132.0
1710861835.1806686,47449,132.0
1710861839.9777064,47549,132.0
1710861842.2894294,47599,132.0
1710861844.7977834,47649,133.0
1710861847.2113175,47699,133.0
1710861854.4261837,47849,133.0
1710861856.7412221,47899,133.0
1710861859.0687776,47949,133.0
1710861861.4946678,47999,134.0
1710861866.1818874,48099,134.0
1710861868.5306675,48149,134.0
1710861870.8171222,48199,134.0
1710861873.276989,48249,134.0
1710861875.5487895,48299,134.0
1710861884.3153157,48399,135.0
1710861889.336236,48499,135.0
1710861892.0305407,48549,135.0
1710861896.9465764,48649,135.0
1710861899.421557,48699,136.0
1710861904.159926,48799,136.0
1710861906.4667678,48849,136.0
1710861908.763492,48899,136.0
1710861911.0309408,48949,136.0
1710861915.585088,49049,137.0
1710861917.772627,49099,137.0
1710861920.0892363,49149,137.0
1710861924.7107487,49249,137.0
1710861927.0175855,49299,137.0
1710861929.7939403,49349,137.0
1710861932.0139925,49399,137.0
1710861936.6548007,49499,138.0
1710861938.9053416,49549,138.0
1710861943.5459714,49649,138.0
1710861948.1850426,49749,138.0
1710861950.615149,49799,139.0
1710861955.163663,49899,139.0
1710861957.5272262,49949,139.0
1710861959.775756,49999,139.0
1710861962.4944737,50049,139.0
1710861969.6157644,50119,139.0
1710861973.4357297,50199,140.0
1710861975.7063987,50249,140.0
1710861978.0862007,50299,140.0
1710861980.5486274,50349,140.0
1710861982.8629746,50399,140.0
1710861985.3032277,50449,140.0
1710861987.6967156,50499,141.0
1710861989.998056,50549,141.0
1710861992.4051852,50599,141.0
1710861994.7844455,50649,141.0
1710861999.7924175,50749,141.0
1710862002.1958525,50799,141.0
1710862004.6777143,50849,142.0
1710862007.148624,50899,142.0
1710862014.5361915,51049,142.0
1710862017.1853693,51099,142.0
1710862019.7543461,51149,142.0
1710862022.126945,51199,143.0
1710862024.5741305,51249,143.0
1710862029.1076488,51349,143.0
1710862031.4718573,51399,143.0
1710862033.8216248,51449,143.0
1710862036.0985577,51499,143.0
1710862038.3724809,51549,143.0
1710862049.9697587,51799,144.0
1710862052.3200808,51849,144.0
1710862054.6129422,51899,144.0
1710862059.4122894,51909,144.0
1710862061.3779848,51949,145.0
1710862063.6517835,51999,145.0
1710862068.159971,52099,145.0
1710862070.5022237,52149,145.0
1710862072.8168755,52199,145.0
1710862075.1495106,52249,145.0
1710862077.5676243,52299,146.0
1710862079.8610811,52349,146.0
1710862082.2308753,52399,146.0
1710862084.6176322,52449,146.0
1710862087.0655608,52499,146.0
1710862089.5519807,52549,146.0
1710862091.9004114,52599,146.0
1710862094.30128,52649,147.0
1710862096.6520228,52699,147.0
1710862099.0053365,52749,147.0
1710862101.3869717,52799,147.0
1710862103.7596033,52849,147.0
1710862106.1867285,52899,147.0
1710862110.9371548,52999,148.0
1710862115.495401,53099,148.0
1710862117.9246182,53149,148.0
1710862120.128289,53199,148.0
1710862122.4194877,53249,148.0
1710862124.7140238,53299,148.0
1710862129.7731268,53399,149.0
1710862134.7969823,53499,149.0
1710862137.086007,53549,149.0
1710862142.0757198,53649,149.0
1710862148.4551895,53699,149.0
1710862150.8378706,53749,150.0
1710862153.1016312,53799,150.0
1710862155.3563595,53849,150.0
1710862157.758961,53899,150.0
1710862164.6896517,54049,150.0
1710862167.027953,54099,151.0
1710862174.0404782,54249,151.0
1710862177.3990993,54299,151.0
1710862179.703411,54349,151.0
1710862186.7525845,54499,152.0
1710862189.1550956,54549,152.0
1710862193.758398,54649,152.0
1710862196.0140066,54699,152.0
1710862198.2646687,54749,152.0
1710862200.5723512,54799,153.0
1710862202.8439827,54849,153.0
1710862205.1438272,54899,153.0
1710862207.4908283,54949,153.0
1710862209.9244802,54999,153.0
1710862212.2209837,55049,153.0
1710862214.5403318,55099,153.0
1710862219.5808878,55199,154.0
1710862221.9684067,55249,154.0
1710862224.3018918,55299,154.0
1710862231.2663574,55449,154.0
1710862237.097094,55489,154.0
1710862237.6988764,55499,155.0
1710862239.9513092,55549,155.0
1710862242.22851,55599,155.0
1710862244.651002,55649,155.0
1710862247.1981606,55699,155.0
1710862251.7147875,55799,155.0
1710862254.124815,55849,156.0
1710862258.9717557,55949,156.0
1710862261.3117151,55999,156.0
1710862263.8854814,56049,156.0
1710862266.387964,56099,156.0
1710862268.6956165,56149,156.0
1710862271.0038958,56199,156.0
1710862273.3395483,56249,157.0
1710862275.5339813,56299,157.0
1710862277.854108,56349,157.0
1710862280.2142465,56399,157.0
1710862282.785637,56449,157.0
1710862285.4145346,56499,157.0
1710862288.0255995,56549,157.0
1710862290.7637007,56599,158.0
1710862295.9026263,56699,158.0
1710862298.473758,56749,158.0
1710862301.1474972,56799,158.0
1710862303.6577563,56849,158.0
1710862308.901595,56949,159.0
1710862311.6634045,56999,159.0
1710862322.3583724,57199,159.0
1710862330.1901133,57279,159.0
1710862331.2168157,57299,160.0
1710862335.8972917,57399,160.0
1710862338.157017,57449,160.0
1710862340.4289865,57499,160.0
1710862342.7486522,57549,160.0
1710862345.1260045,57599,160.0
1710862350.053604,57699,161.0
1710862352.56652,57749,161.0
